"lhs","op","rhs","block","group","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"M1","~","bchstudy",2,2,"",0.063755754114942,0.0375415600858998,1.69827130170033,0.0894565685787567,-0.00982435157686792,0.137335859806752,0.065427805262207,0.0666862216479712,0.065427805262207
"M1","~","bdegexp",2,2,"",-0.0344532682774739,0.0351379540907479,-0.98051435176033,0.326832288853399,-0.103322392785762,0.0344158562308138,-0.0353568357679709,-0.0369713762829474,-0.0353568357679709
"M2","~","X",2,2,"a2",0.196988571268075,0.0422141087335903,4.66641549893316,3.06499607893862e-06,0.114250438510781,0.27972670402537,0.191271993140111,0.095092859743692,0.191271993140111
"M2","~","Zplus10_c",2,2,"a2z",-0.0654483799883893,0.0337449298380987,-1.93950262461345,0.052440165249106,-0.131587227131894,0.000690467155115199,-0.0635490780383123,-0.0495726107047516,-0.0635490780383123
"M2","~","M1",2,2,"d",-0.257437842655816,0.0249319644853222,-10.325614044869,0,-0.30630359511088,-0.208572090200753,-0.243578961827247,-0.243578961827247,-0.243578961827247
"M2","~","cohort",2,2,"g2",-0.0574913292220902,0.0397906175708077,-1.44484636660348,0.148501044007158,-0.13547950658348,0.0204968481392994,-0.0558229396649552,-0.0279149594205182,-0.0558229396649552
"M2","~","bchsgrade",2,2,"",0.0977564320271079,0.0429950270047018,2.2736683481189,0.0229859346179537,0.0134877275835654,0.18202513647065,0.0949195553616413,0.092069801627414,0.0949195553616413
"M2","~","bcsmath",2,2,"",0.0626628373125977,0.0416189214255716,1.50563337939114,0.13216131472364,-0.0189087497569251,0.14423442438212,0.0608443713837804,0.0596471927255478,0.0608443713837804
"M2","~","bparented",2,2,"",0.0389557244133059,0.0399185321255504,0.97588068345759,0.32912359554256,-0.039283160868478,0.11719460969509,0.0378252352650951,0.0378868175783983,0.0378252352650951
"M2","~","firstgen",2,2,"",-0.0832408531613727,0.0844515647243028,-0.985663835041038,0.324298101783017,-0.248762878459059,0.082281172136314,-0.0808252163684755,-0.0391104308527917,-0.0808252163684755
"M2","~","bchwork",2,2,"",-0.0855337530131726,0.0392714420010933,-2.17801406454062,0.0294049896696977,-0.162504364956269,-0.00856314107007616,-0.0830515766182161,-0.0838645457646663,-0.0830515766182161
"M2","~","bcnonacad",2,2,"",-0.0514277235500469,0.0386740235562449,-1.32977432449597,0.18359263789648,-0.12722741685754,0.0243719697574467,-0.0499352988995979,-0.0514786518243995,-0.0499352988995979
"M2","~","bcscourses",2,2,"",0.0730258091431082,0.0385665708888442,1.89350018578478,0.0582913835387395,-0.00256328080623731,0.148614899092454,0.0709066113610385,0.0740741505304886,0.0709066113610385
"M2","~","bchstudy",2,2,"",0.0169622945578062,0.0403181491454228,0.420711141690191,0.673966024286861,-0.0620598256905367,0.0959844148061492,0.016470051371082,0.0167868307959257,0.016470051371082
"M2","~","bdegexp",2,2,"",0.0559588807754578,0.0399455147866146,1.40088020080315,0.161249900366466,-0.0223328895502191,0.134250651101135,0.0543349626372272,0.0568161235401214,0.0543349626372272
"DevAdj","~","X",2,2,"c",0.202912724602037,0.0470074403641748,4.31660866939439,1.58444694386972e-05,0.11077983448284,0.295045614721234,0.165721163610961,0.082389999231486,0.165721163610961
"DevAdj","~","Zplus10_c",2,2,"cz",0.0682817867539624,0.0292958405106857,2.33076728858681,0.0197656338696868,0.010862994456189,0.125700579051736,0.0557665231517401,0.0435016876388369,0.0557665231517401
"DevAdj","~","M1",2,2,"b1",-0.351611275539245,0.0338315207797783,-10.3930082785226,0,-0.417919837809829,-0.285302713268661,-0.279826293499312,-0.279826293499312,-0.279826293499312
"DevAdj","~","M2",2,2,"b2",0.38977211990281,0.0321620981931154,12.118989176715,0,0.326735565777063,0.452808674028557,0.32784541150411,0.32784541150411,0.32784541150411
"DevAdj","~","cohort",2,2,"g3",0.0172189016131161,0.0433548154351882,0.397162378395013,0.691247723172882,-0.0677549751962339,0.102192778422466,0.0140628756379116,0.00703231691351689,0.0140628756379116
"DevAdj","~","bchsgrade",2,2,"",0.133765562197818,0.0478569031360474,2.79511530066101,0.00518812079345654,0.0399677556395431,0.227563368756093,0.109247878180008,0.105967947636573,0.109247878180008
"DevAdj","~","bcsmath",2,2,"",0.0694126421519173,0.0436307401570932,1.59091140562814,0.111629515353148,-0.0161020371748107,0.154927321478645,0.0566901058042937,0.0555746668038023,0.0566901058042937
"DevAdj","~","bparented",2,2,"",0.0177990452561246,0.0439560819871135,0.404927929230425,0.685530488021147,-0.0683532923401075,0.103951382852357,0.0145366856454872,0.0145603524574327,0.0145366856454872
"DevAdj","~","firstgen",2,2,"",-0.041111300390094,0.0847302920229829,-0.485201920216948,0.627533120082888,-0.207179621154702,0.124957020374514,-0.033576073415643,-0.0162470916458065,-0.033576073415643
"DevAdj","~","bchwork",2,2,"",-0.103726294146324,0.042033411867558,-2.46771055543034,0.0135980223137566,-0.186110267554076,-0.0213423207385718,-0.0847144613364925,-0.0855437080062012,-0.0847144613364925
"DevAdj","~","bcnonacad",2,2,"",-0.0349121421067641,0.0390691311291513,-0.893599143307146,0.371536404898876,-0.111486232027173,0.0416619478136451,-0.0285131493129933,-0.0293944067272324,-0.0285131493129933
"DevAdj","~","bcscourses",2,2,"",-0.00952487211164834,0.0418152083413967,-0.227784877547024,0.819813483644655,-0.0914811744668246,0.0724314302435279,-0.00777907296195317,-0.00812657960253333,-0.00777907296195317
"DevAdj","~","bchstudy",2,2,"",0.0813483756417918,0.040902011848908,1.98886000870306,0.0467166569627546,0.0011819055227015,0.161514845760882,0.066438157072994,0.0677160062254387,0.066438157072994
"DevAdj","~","bdegexp",2,2,"",0.0720498376107782,0.0415705537527221,1.73319407865863,0.0830611791349487,-0.00942695056194352,0.1535266257835,0.0588439337663848,0.06153099308781,0.0588439337663848
"SB1","|","t1",2,2,".p64.",-1.2698901680787,0.135188831170769,-9.39345474830378,0,-1.53485540828547,-1.00492492787192,-1.2698901680787,-0.633834879194166,-0.633834879194166
"SB1","|","t2",2,2,".p65.",0.094133148809779,0.101620016654419,0.926324870914939,0.354277174585659,-0.105038423941243,0.293304721560801,0.094133148809779,0.0469842782500503,0.0469842782500503
"SB1","|","t3",2,2,".p66.",1.46626783356229,0.142015758134017,10.3246840549808,0,1.18792206238247,1.74461360474212,1.46626783356229,0.731852028241432,0.731852028241432
"SB2","|","t1",2,2,".p67.",-1.22376184191005,0.115806380229456,-10.5673093268723,0,-1.45073817633974,-0.996785507480366,-1.22376184191005,-0.684301166043983,-0.684301166043983
"SB2","|","t2",2,2,".p68.",-0.0156533315163486,0.0889840579151769,-0.175911639490188,0.860363360958316,-0.190058880228322,0.158752217195624,-0.0156533315163486,-0.008753004581669,-0.008753004581669
"SB2","|","t3",2,2,".p69.",1.20177293947464,0.116604601705236,10.3063937606218,0,0.97323211970074,1.43031375924854,1.20177293947464,0.672005447170208,0.672005447170208
"SB3","|","t1",2,2,".p70.",-0.991811481051359,0.114941401568242,-8.62884450267046,0,-1.21709248845767,-0.76653047364505,-0.991811481051359,-0.579193902528328,-0.579193902528328
"SB3","|","t2",2,2,".p71.",0.177709340366872,0.0912452771840714,1.94760042219363,0.0514627932131067,-0.00112811667328228,0.356546797407026,0.177709340366872,0.103777954106476,0.103777954106476
"SB3","|","t3",2,2,".p72.",1.34966716937011,0.121272401874314,11.1292194143964,0,1.11197762937778,1.58735670936243,1.34966716937011,0.788172964193943,0.788172964193943
"PG1","|","t1",2,2,".p73.",-1.24382066306212,0.120423541740878,-10.3287168362688,0,-1.479846467765,-1.00779485835924,-1.24382066306212,-0.686666925747108,-0.686666925747108
"PG1","|","t2",2,2,".p74.",0.0229704867710829,0.0936643974960159,0.245242454819186,0.806268705665984,-0.160608358954752,0.206549332496918,0.0229704867710829,0.012681147694703,0.012681147694703
"PG1","|","t3",2,2,".p75.",1.29114424617714,0.119127868025442,10.838305659104,0,1.05765791529224,1.52463057706205,1.29114424617714,0.712792508234966,0.712792508234966
"PG2","|","t1",2,2,".p76.",-1.14557687153307,0.115484964380368,-9.9197058048174,0,-1.37192324247448,-0.919230500591657,-1.14557687153307,-0.683786570941209,-0.683786570941209
"PG2","|","t2",2,2,".p77.",0.0463755100162558,0.0915275859535713,0.506683417169775,0.612376967786249,-0.133015262044638,0.22576628207715,0.0463755100162558,0.0276812073966089,0.0276812073966089
"PG2","|","t3",2,2,".p78.",1.23820661062623,0.114639203138988,10.8009003615023,0,1.01351790125744,1.46289531999502,1.23820661062623,0.739076594016596,0.739076594016596
"PG3","|","t1",2,2,".p79.",-1.40943175840251,0.133240799747855,-10.5780793951231,0,-1.67057892717962,-1.1482845896254,-1.40943175840251,-0.728999214328013,-0.728999214328013
"PG3","|","t2",2,2,".p80.",-0.0406900247054154,0.100472232161386,-0.404987764580128,0.685486504729047,-0.237611981188079,0.156231931777249,-0.0406900247054154,-0.0210460675831912,-0.0210460675831912
"PG3","|","t3",2,2,".p81.",1.32837392199608,0.126097643056308,10.5344865280544,0,1.08122708307033,1.57552076092183,1.32837392199608,0.687073737125491,0.687073737125491
"PG4","|","t1",2,2,".p82.",-1.08350135643622,0.113797815944477,-9.52128428338965,0,-1.30654097720671,-0.860461735665723,-1.08350135643622,-0.662546239578788,-0.662546239578788
"PG4","|","t2",2,2,".p83.",0.0787601073670602,0.0907417316521546,0.867959051839298,0.385416749682046,-0.0990904185659611,0.256610633300081,0.0787601073670602,0.0481607269385446,0.0481607269385446
"PG4","|","t3",2,2,".p84.",1.24033699740322,0.113516544354474,10.9264865703634,0,1.01784865881901,1.46282533598744,1.24033699740322,0.758449085973367,0.758449085973367
"PG5","|","t1",2,2,".p85.",-0.947178106361965,0.112528539867634,-8.41722559873363,0,-1.16772999173541,-0.726626220988523,-0.947178106361965,-0.553448890391826,-0.553448890391826
"PG5","|","t2",2,2,".p86.",0.268906137539932,0.0920615655930993,2.92093813316692,0.00348979119714299,0.0884687846170853,0.449343490462778,0.268906137539932,0.157125468210678,0.157125468210678
"PG5","|","t3",2,2,".p87.",1.48676298362332,0.123350412878863,12.0531658461768,0,1.2450006169026,1.72852535034403,1.48676298362332,0.868735582078069,0.868735582078069
"SE1","|","t1",2,2,".p88.",-1.260382182982,0.121036660810916,-10.4132266582516,0,-1.49760967898038,-1.02315468698361,-1.260382182982,-0.736358716021603,-0.736358716021603
"SE1","|","t2",2,2,".p89.",-0.0588484718378449,0.0912352692451624,-0.645018887155476,0.518914946164075,-0.237666313678178,0.119969370002488,-0.0588484718378449,-0.0343813057241289,-0.0343813057241289
"SE1","|","t3",2,2,".p90.",1.1406823021334,0.117657108360202,9.69497141338244,0,0.910078607222274,1.37128599704452,1.1406823021334,0.66642591963672,0.66642591963672
"SE2","|","t1",2,2,".p91.",-1.40246424070015,0.141932297908987,-9.88121985877707,0,-1.68064643284477,-1.12428204855552,-1.40246424070015,-0.701004569400381,-0.701004569400381
"SE2","|","t2",2,2,".p92.",0.00555043405781002,0.103132483517203,0.0538184853939272,0.957079781647996,-0.196585519272078,0.207686387387699,0.00555043405781002,0.00277431646652031,0.00277431646652031
"SE2","|","t3",2,2,".p93.",1.41165380695512,0.139492492108323,10.1199267832916,0,1.13825354630906,1.68505406760117,1.41165380695512,0.705597861513359,0.705597861513359
"SE3","|","t1",2,2,".p94.",-1.24806672901893,0.127386045755742,-9.79751527425576,0,-1.49773879083315,-0.9983946672047,-1.24806672901893,-0.679014511859504,-0.679014511859504
"SE3","|","t2",2,2,".p95.",0.0315193159881051,0.0965307574420836,0.326520964129139,0.74403023061843,-0.15767749199875,0.220716123974961,0.0315193159881051,0.0171481800309126,0.0171481800309126
"SE3","|","t3",2,2,".p96.",1.30942720451169,0.125858333650766,10.4039769678272,0,1.06274940340196,1.55610500562141,1.30942720451169,0.712397865766339,0.712397865766339
"MHWdacad","|","t1",2,2,".p97.",-1.46855548924176,0.0955420096024551,-15.3707829189729,0,-1.65581438707315,-1.28129659141037,-1.46855548924176,-0.982462268101559,-0.982462268101559
"MHWdacad","|","t2",2,2,".p98.",-0.640423221797188,0.0761018115403592,-8.41534792450442,0,-0.789580031574546,-0.491266412019829,-0.640423221797188,-0.428442544827935,-0.428442544827935
"MHWdacad","|","t3",2,2,".p99.",0.026326685987402,0.0727720989045953,0.361768952437617,0.717524695224357,-0.116304006944991,0.168957378919795,0.026326685987402,0.0176125286489073,0.0176125286489073
"MHWdacad","|","t4",2,2,".p100.",0.693544854695785,0.0815789996193645,8.50151212851056,0,0.533652953547024,0.853436755844546,0.693544854695785,0.463980868251969,0.463980868251969
"MHWdacad","|","t5",2,2,".p101.",1.52200790855786,0.103707336770282,14.6759906864564,0,1.31874526355554,1.72527055356018,1.52200790855786,1.01822188733387,1.01822188733387
"MHWdlonely","|","t1",2,2,".p102.",-1.91837356363871,0.108352985907471,-17.7048518559232,0,-2.13074151363473,-1.70600561364269,-1.91837356363871,-1.19754817904248,-1.19754817904248
"MHWdlonely","|","t2",2,2,".p103.",-1.03845235681731,0.0818181897535374,-12.6921942412251,0,-1.19881306201451,-0.878091651620112,-1.03845235681731,-0.648255768584573,-0.648255768584573
"MHWdlonely","|","t3",2,2,".p104.",-0.33326071181287,0.0730723487271555,-4.56069522354113,5.09845364415895e-06,-0.476479883583846,-0.190041540041894,-0.33326071181287,-0.208038604233531,-0.208038604233531
"MHWdlonely","|","t4",2,2,".p105.",0.373400536420754,0.0795604669933185,4.6932924168496,2.68842775152933e-06,0.217464886520663,0.529336186320846,0.373400536420754,0.233095962600731,0.233095962600731
"MHWdlonely","|","t5",2,2,".p106.",1.25351474051344,0.104199919815812,12.0299012007802,0,1.04928665048249,1.45774283054439,1.25351474051344,0.782508851955535,0.782508851955535
"MHWdmental","|","t1",2,2,".p107.",-1.54475468570623,0.102793042003569,-15.0278137079802,0,-1.74622534589454,-1.34328402551792,-1.54475468570623,-0.98776528520165,-0.98776528520165
"MHWdmental","|","t2",2,2,".p108.",-0.65698750475884,0.0801444056311499,-8.19754666074268,2.22044604925031e-16,-0.814067653358263,-0.499907356159417,-0.65698750475884,-0.420098709534161,-0.420098709534161
"MHWdmental","|","t3",2,2,".p109.",0.0556994403855644,0.0760766862370633,0.732148613991924,0.464077864401335,-0.0934081247022337,0.204807005473362,0.0556994403855644,0.0356159940002812,0.0356159940002812
"MHWdmental","|","t4",2,2,".p110.",0.766739913636116,0.0868524453615036,8.82807513875671,0,0.596512248758336,0.936967578513895,0.766739913636116,0.490277891030975,0.490277891030975
"MHWdmental","|","t5",2,2,".p111.",1.65289292667753,0.114096479710539,14.4868003892048,0,1.42926793568207,1.87651791767299,1.65289292667753,1.05691231639216,1.05691231639216
"MHWdpeers","|","t1",2,2,".p112.",-1.38403455135742,0.0900325648470589,-15.3725993889936,0,-1.56049513589343,-1.20757396682142,-1.38403455135742,-0.928252216851353,-0.928252216851353
"MHWdpeers","|","t2",2,2,".p113.",-0.559159010177483,0.0740734029305678,-7.54871503205553,4.39648317751562e-14,-0.70434021213372,-0.413977808221247,-0.559159010177483,-0.375019966272226,-0.375019966272226
"MHWdpeers","|","t3",2,2,".p114.",0.103686924135234,0.0733845765264728,1.41292529088629,0.157677691928638,-0.0401442028773766,0.247518051147844,0.103686924135234,0.0695413399128161,0.0695413399128161
"MHWdpeers","|","t4",2,2,".p115.",0.77281337605241,0.0834998945941788,9.25526169593856,0,0.609156589934928,0.936470162169891,0.77281337605241,0.518314899602365,0.518314899602365
"MHWdpeers","|","t5",2,2,".p116.",1.60761123025123,0.107194952218835,14.9970795916709,0,1.39751298457782,1.81770947592464,1.60761123025123,1.07820190388474,1.07820190388474
"MHWdexhaust","|","t1",2,2,".p117.",-1.53473441692227,0.102296581447909,-15.0027928128154,0,-1.73523203230174,-1.3342368015428,-1.53473441692227,-0.94154920279457,-0.94154920279457
"MHWdexhaust","|","t2",2,2,".p118.",-0.616441886529044,0.0784874535194315,-7.8540181759933,3.99680288865056e-15,-0.770274468665391,-0.462609304392697,-0.616441886529044,-0.378182935386663,-0.378182935386663
"MHWdexhaust","|","t3",2,2,".p119.",0.122116460196977,0.0754086326296687,1.6193962937465,0.105362023775189,-0.0256817438805858,0.269914664274539,0.122116460196977,0.0749176238434364,0.0749176238434364
"MHWdexhaust","|","t4",2,2,".p120.",0.859761850133138,0.087112607197925,9.86954561214897,0,0.68902427742582,1.03049942284046,0.859761850133138,0.52745809024692,0.52745809024692
"MHWdexhaust","|","t5",2,2,".p121.",1.77645434942308,0.115393427007939,15.3947620370167,0,1.55028738843487,2.00262131041129,1.77645434942308,1.08984274937581,1.08984274937581
"QIstudent","|","t1",2,2,".p122.",-1.84614392185884,0.117732057878705,-15.6808940158071,0,-2.07689451512689,-1.6153933285908,-1.84614392185884,-1.02098617716093,-1.02098617716093
"QIstudent","|","t2",2,2,".p123.",-0.938879851760421,0.0884582768096538,-10.6138157515856,0,-1.11225488844182,-0.765504815079024,-0.938879851760421,-0.519235439508485,-0.519235439508485
"QIstudent","|","t3",2,2,".p124.",-0.238306575267838,0.0756053678336143,-3.15197957626874,0.00162167615822861,-0.386490373259625,-0.0901227772760506,-0.238306575267838,-0.131792389745022,-0.131792389745022
"QIstudent","|","t4",2,2,".p125.",0.416023691094493,0.0756076453779824,5.50240242259473,3.74650588330638e-08,0.267835429197772,0.564211952991215,0.416023691094493,0.230076557385229,0.230076557385229
"QIstudent","|","t5",2,2,".p126.",1.11862166980021,0.0880434698023717,12.7053337665036,0,0.946059639913624,1.2911836996868,1.11862166980021,0.618639342694769,0.618639342694769
"QIstudent","|","t6",2,2,".p127.",2.02809134592207,0.117357072431503,17.2813730259486,0,1.79807571062527,2.25810698121888,2.02809134592207,1.12160986242137,1.12160986242137
"QIfaculty","|","t1",2,2,".p128.",-1.77223580476938,0.114876841973226,-15.4272677967804,0,-1.9973902776946,-1.54708133184416,-1.77223580476938,-1.05814039362414,-1.05814039362414
"QIfaculty","|","t2",2,2,".p129.",-0.929757340880067,0.0863764590357368,-10.7640131496406,0,-1.09905208970221,-0.760462592057924,-0.929757340880067,-0.555125788569535,-0.555125788569535
"QIfaculty","|","t3",2,2,".p130.",-0.281832418538515,0.073741721789533,-3.82188551744012,0.000132435172949918,-0.426363537403972,-0.137301299673058,-0.281832418538515,-0.168272340218967,-0.168272340218967
"QIfaculty","|","t4",2,2,".p131.",0.320994554210474,0.0726746670137944,4.41686996858955,1.00140429946105e-05,0.178554824274996,0.463434284145952,0.320994554210474,0.191654690097899,0.191654690097899
"QIfaculty","|","t5",2,2,".p132.",0.972582990627029,0.0839299327261573,11.5880349124111,0,0.808083345258891,1.13708263599517,0.972582990627029,0.580695495353761,0.580695495353761
"QIfaculty","|","t6",2,2,".p133.",1.81732579162061,0.111817642339016,16.2525854919274,0,1.59816723979996,2.03648434344126,1.81732579162061,1.08506205738179,1.08506205738179
"QIadvisor","|","t1",2,2,".p134.",-1.78441154961941,0.114913945150557,-15.5282420012778,0,-2.00963874343591,-1.55918435580291,-1.78441154961941,-1.08303733554372,-1.08303733554372
"QIadvisor","|","t2",2,2,".p135.",-0.943592602474999,0.0870155957709208,-10.8439480775276,0,-1.1141400362793,-0.773045168670698,-0.943592602474999,-0.572707578720421,-0.572707578720421
"QIadvisor","|","t3",2,2,".p136.",-0.294205157797383,0.0742971436256497,-3.95984479941453,7.49984882539856e-05,-0.439824883457857,-0.14858543213691,-0.294205157797383,-0.178565964937886,-0.178565964937886
"QIadvisor","|","t4",2,2,".p137.",0.311221077551592,0.073542391426593,4.23185963244396,2.31767041736219e-05,0.167080639018522,0.455361516084661,0.311221077551592,0.188893670111255,0.188893670111255
"QIadvisor","|","t5",2,2,".p138.",0.964461267463336,0.0849030690221163,11.3595571817563,0,0.79805431000307,1.1308682249236,0.964461267463336,0.585373683313918,0.585373683313918
"QIadvisor","|","t6",2,2,".p139.",1.81118655105304,0.113699379065218,15.9296081117043,0,1.58833986302064,2.03403323908543,1.81118655105304,1.09928825379071,1.09928825379071
"QIstaff","|","t1",2,2,".p140.",-2.05566375741953,0.131200000037178,-15.6681688783309,0,-2.31281103226405,-1.798516482575,-2.05566375741953,-1.04440716664337,-1.04440716664337
"QIstaff","|","t2",2,2,".p141.",-1.0863912613879,0.096853533683158,-11.2168469241594,0,-1.27622069918232,-0.896561823593468,-1.0863912613879,-0.551955452382228,-0.551955452382228
"QIstaff","|","t3",2,2,".p142.",-0.3320406087224,0.0821447611953682,-4.04213980162038,5.29656368657427e-05,-0.493041382183965,-0.171039835260835,-0.3320406087224,-0.168697623876786,-0.168697623876786
"QIstaff","|","t4",2,2,".p143.",0.368001146158922,0.0817059978660727,4.50396734352509,6.66964600193332e-06,0.207860333020513,0.528141959297332,0.368001146158922,0.186967850648794,0.186967850648794
"QIstaff","|","t5",2,2,".p144.",1.11704981876232,0.0958464910738946,11.6545718705666,0,0.929194148212948,1.30490548931169,1.11704981876232,0.567531938042993,0.567531938042993
"QIstaff","|","t6",2,2,".p145.",2.0867561711863,0.129299819749219,16.138894665388,0,1.83333318127031,2.3401791611023,2.0867561711863,1.06020407878382,1.06020407878382
"SB1","~~","SB1",2,2,"",1.14447919271193,0.235025835279021,4.86958887457295,1.11830677385072e-06,0.68383702012861,1.60512136529526,1.14447919271193,0.285120108956107,0.285120108956107
"SB2","~~","SB2",2,2,"",1.03485338626134,0.214522549413753,4.82398418762686,1.40718578256482e-06,0.614396915538675,1.45530985698401,1.03485338626134,0.323578435213507,0.323578435213507
"SB3","~~","SB3",2,2,"",0.865551961780439,0.171751475643269,5.03956055421734,4.66601982163084e-07,0.528925255228023,1.20217866833285,0.865551961780439,0.295177224459595,0.295177224459595
"PG1","~~","PG1",2,2,"",0.968241605359448,0.172049230485615,5.62770087739744,1.8262742651487e-08,0.631031310039813,1.30545190067908,0.968241605359448,0.295094058094384,0.295094058094384
"PG2","~~","PG2",2,2,"",0.708490966891388,0.126093901347264,5.61875680997604,1.92336351290123e-08,0.461351461580603,0.955630472202172,0.708490966891388,0.252421869123043,0.252421869123043
"PG3","~~","PG3",2,2,"",0.911436000002515,0.170030522820306,5.36042579228996,8.30260273865235e-08,0.578182299002199,1.24468970100283,0.911436000002515,0.243832837531393,0.243832837531393
"PG4","~~","PG4",2,2,"",0.686302567034455,0.123412252615829,5.56105696547695,2.68145645687667e-08,0.444418996656472,0.928186137412439,0.686302567034455,0.256619167298326,0.256619167298326
"PG5","~~","PG5",2,2,"",0.768691102037568,0.139337238846563,5.51676714997952,3.452924413061e-08,0.49559513219305,1.04178707188209,0.768691102037568,0.262448197373615,0.262448197373615
"SE1","~~","SE1",2,2,"",0.882193797675119,0.172914692602289,5.10190189392525,3.36257058197731e-07,0.543287227776819,1.22110036757342,0.882193797675119,0.301119134267993,0.301119134267993
"SE2","~~","SE2",2,2,"",1.05340553982114,0.214737809358701,4.90554291750977,9.31692649475124e-07,0.632527167359056,1.47428391228322,1.05340553982114,0.26318049679146,0.26318049679146
"SE3","~~","SE3",2,2,"",0.95292235109179,0.188869169659017,5.0454097553994,4.52550458218681e-07,0.582745580770132,1.32309912141345,0.95292235109179,0.282059033835578,0.282059033835578
"MHWdacad","~~","MHWdacad",2,2,"",0.786325796940841,0.103882535484931,7.56937432524359,3.75255382323303e-14,0.582719768767673,0.989931825114009,0.786325796940841,0.351927789827215,0.351927789827215
"MHWdlonely","~~","MHWdlonely",2,2,"",0.895661874311617,0.125104307235271,7.15932084278469,8.10684852581289e-13,0.650461937819651,1.14086181080358,0.895661874311617,0.349030770107209,0.349030770107209
"MHWdmental","~~","MHWdmental",2,2,"",0.783222194065104,0.108449384078964,7.2220068441774,5.12256903562047e-13,0.570665307124782,0.995779081005425,0.783222194065104,0.320238439534441,0.320238439534441
"MHWdpeers","~~","MHWdpeers",2,2,"",0.77926918010224,0.104501507355853,7.45701377730984,8.85957973650875e-14,0.574449989354621,0.984088370849859,0.77926918010224,0.350530349879014,0.350530349879014
"MHWdexhaust","~~","MHWdexhaust",2,2,"",0.825273210694063,0.119236288765515,6.92132587518727,4.47442083384431e-12,0.591574379063435,1.05897204232469,0.825273210694063,0.310611351155092,0.310611351155092
"QIstudent","~~","QIstudent",2,2,"",1.17430058698897,0.15756397865635,7.4528492933664,9.12603326241879e-14,0.865480863561691,1.48312031041626,1.17430058698897,0.359159942275354,0.359159942275354
"QIfaculty","~~","QIfaculty",2,2,"",0.997091535521723,0.136895545959834,7.28359369569462,3.25073301610246e-13,0.7287811957965,1.26540187524695,0.997091535521723,0.355450069657342,0.355450069657342
"QIadvisor","~~","QIadvisor",2,2,"",0.838864173281717,0.123136401895751,6.81247917242145,9.59299306657613e-12,0.597521260380197,1.08020708618324,0.838864173281717,0.309021326333921,0.309021326333921
"QIstaff","~~","QIstaff",2,2,"",1.39783126465359,0.188656123628419,7.40941368755561,1.26787469412193e-13,1.02807205687895,1.76759047242823,1.39783126465359,0.360819730893127,0.360819730893127
"Belong","~~","Belong",2,2,"",0.948035885708606,0.216450191297053,4.37992630095454,1.18719454007543e-05,0.523801306319576,1.37227046509764,0.223130977815035,0.223130977815035,0.223130977815035
"Gains","~~","Gains",2,2,"",0.731241174809813,0.167639753403301,4.36197954223078,1.28890924442349e-05,0.402673295762167,1.05980905385746,0.17077535441656,0.17077535441656,0.17077535441656
"SuppEnv","~~","SuppEnv",2,2,"",0.788103890653172,0.218125395153965,3.61307719395481,0.000302584572939635,0.360585972037834,1.21562180926851,0.163500880046184,0.163500880046184,0.163500880046184
"DevAdj","~~","DevAdj",2,2,"",1.00120394599548,0.121034819201105,8.27203240029575,2.22044604925031e-16,0.763980059485996,1.23842783250496,0.66782079141974,0.66782079141974,0.66782079141974
"M1","~~","M1",2,2,"",0.906166700579592,0.10711005092188,8.46014629607911,0,0.696234858390455,1.11609854276873,0.954320008811422,0.954320008811422,0.954320008811422
"M2","~~","M2",2,2,"",0.940875179833001,0.102846991764818,9.14830043823272,0,0.739298780055671,1.14245157961033,0.887059432424435,0.887059432424435,0.887059432424435
"X","~~","X",2,2,"",0.24716845878136,0,NA,NA,0.24716845878136,0.24716845878136,0.24716845878136,1,0.24716845878136
"X","~~","XZ_c",2,2,"",0.139358175543887,0,NA,NA,0.139358175543887,0.139358175543887,0.139358175543887,0.43518707710543,0.139358175543887
"X","~~","Zplus10_c",2,2,"",0.259383179128113,0,NA,NA,0.259383179128113,0.259383179128113,0.259383179128113,0.668825383202569,0.259383179128113
"X","~~","cohort",2,2,"",0.0175043760940235,0,NA,NA,0.0175043760940235,0.0175043760940235,0.0175043760940235,0.0704086169020011,0.0175043760940235
"X","~~","bchsgrade",2,2,"",0.109107229977602,0,NA,NA,0.109107229977602,0.109107229977602,0.109107229977602,0.226253597304854,0.109107229977602
"X","~~","bcsmath",2,2,"",0.0644274080384808,0,NA,NA,0.0644274080384808,0.0644274080384808,0.0644274080384808,0.132191805684773,0.0644274080384808
"X","~~","bparented",2,2,"",0.0476762131037773,0,NA,NA,0.0476762131037773,0.0476762131037773,0.0476762131037773,0.095741171794315,0.0476762131037773
"X","~~","firstgen",2,2,"",-0.0145719763274153,0,NA,NA,-0.0145719763274153,-0.0145719763274153,-0.0145719763274153,-0.0605725989221306,-0.0145719763274153
"X","~~","bchwork",2,2,"",0.0254827335035131,0,NA,NA,0.0254827335035131,0.0254827335035131,0.0254827335035131,0.0507596910336332,0.0254827335035131
"X","~~","bcnonacad",2,2,"",-0.0205800872770534,0,NA,NA,-0.0205800872770534,-0.0205800872770534,-0.0205800872770534,-0.0401542183808884,-0.0205800872770534
"X","~~","bcscourses",2,2,"",0.0847389789724853,0,NA,NA,0.0847389789724853,0.0847389789724853,0.0847389789724853,0.163157391427768,0.0847389789724853
"X","~~","bchstudy",2,2,"",0.0585210447075587,0,NA,NA,0.0585210447075587,0.0585210447075587,0.0585210447075587,0.115489309970094,0.0585210447075587
