"lhs","op","rhs","block","group","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"QIfaculty","|","t3",2,2,".p130.",-0.327170415541177,0.0809132533410994,-4.04347127363612,5.2665611464997e-05,-0.485757477961697,-0.168583353120657,-0.327170415541177,-0.206333200188858,-0.206333200188858
"QIfaculty","|","t4",2,2,".p131.",0.282043439290696,0.0798460521484212,3.53234044391352,0.000411898706281333,0.125548052772083,0.438538825809309,0.282043439290696,0.177873434322783,0.177873434322783
"QIfaculty","|","t5",2,2,".p132.",0.938825714121681,0.092096423211491,10.1939432757964,0,0.7583200415222,1.11933138672116,0.938825714121681,0.592079554912983,0.592079554912983
"QIfaculty","|","t6",2,2,".p133.",1.78660752123381,0.122736837160421,14.5564083495052,0,1.54604774082303,2.0271673016446,1.78660752123381,1.12674138561058,1.12674138561058
"QIadvisor","|","t1",2,2,".p134.",-2.37337172723655,0.205083036418532,-11.5727354572271,0,-2.77532709245699,-1.97141636201611,-2.37337172723655,-1.06499054542562,-1.06499054542562
"QIadvisor","|","t2",2,2,".p135.",-1.23724561090527,0.140595666144725,-8.80002666392069,0,-1.51280805293135,-0.961683168879194,-1.23724561090527,-0.555182680766861,-0.555182680766861
"QIadvisor","|","t3",2,2,".p136.",-0.367840206885069,0.10873973059435,-3.38275812230294,0.0007176180520998,-0.580966162538583,-0.154714251231556,-0.367840206885069,-0.165058990997645,-0.165058990997645
"QIadvisor","|","t4",2,2,".p137.",0.449686627923386,0.106057489686197,4.24002707638961,2.23492826656457e-05,0.241817767847712,0.65755548799906,0.449686627923386,0.201785502728795,0.201785502728795
"QIadvisor","|","t5",2,2,".p138.",1.32576040399458,0.135083132792312,9.81440374227119,0,1.06100232880281,1.59051847918635,1.32576040399458,0.594901455827933,0.594901455827933
"QIadvisor","|","t6",2,2,".p139.",2.46176777432175,0.19844734927835,12.4051431438814,0,2.07281811690875,2.85071743173476,2.46176777432175,1.10465603622017,1.10465603622017
"QIstaff","|","t1",2,2,".p140.",-1.62545146033679,0.124914399446148,-13.0125227159063,0,-1.87027918440169,-1.38062373627189,-1.62545146033679,-0.968136426315955,-0.968136426315955
"QIstaff","|","t2",2,2,".p141.",-0.758329184528936,0.0974018166529078,-7.78557536797541,6.88338275267597e-15,-0.949233237197409,-0.567425131860463,-0.758329184528936,-0.45166904370606,-0.45166904370606
"QIstaff","|","t3",2,2,".p142.",-0.0920771849003341,0.0871472511530471,-1.05657015777387,0.290707806067823,-0.262882658511973,0.0787282887113048,-0.0920771849003341,-0.0548421647215307,-0.0548421647215307
"QIstaff","|","t4",2,2,".p143.",0.532546867683402,0.0886489416753254,6.00736858916875,1.88558524349958e-09,0.358798134732173,0.706295600634632,0.532546867683402,0.317190659890845,0.317190659890845
"QIstaff","|","t5",2,2,".p144.",1.20135660257362,0.10207696275446,11.7691256690641,0,1.00128943192364,1.4014237732236,1.20135660257362,0.715540953591881,0.715540953591881
"QIstaff","|","t6",2,2,".p145.",2.06579695369591,0.131649578001049,15.6916336919777,0,1.80776852223396,2.32382538515786,2.06579695369591,1.23041095292452,1.23041095292452
"SB1","~~","SB1",2,2,"",1.17513752896221,0.264242696325609,4.44719019788598,8.70008007836098e-06,0.657231360986263,1.69304369693816,1.17513752896221,0.321816583971421,0.321816583971421
"SB2","~~","SB2",2,2,"",0.86221905371997,0.192894314512129,4.46990392589178,7.82547404920564e-06,0.484153144453655,1.24028496298628,0.86221905371997,0.290980987993636,0.290980987993636
"SB3","~~","SB3",2,2,"",0.718631357213238,0.161317288385941,4.45476963072898,8.39833229693276e-06,0.402455281893133,1.03480743253334,0.718631357213238,0.258511926455919,0.258511926455919
"PG1","~~","PG1",2,2,"",1.0822272838105,0.219601753728464,4.92813588888123,8.30178717992069e-07,0.651815755560877,1.51263881206012,1.0822272838105,0.335640226783606,0.335640226783606
"PG2","~~","PG2",2,2,"",0.88871266755305,0.185525624862127,4.79024214694599,1.66580163574181e-06,0.525089124613993,1.25233621049211,0.88871266755305,0.285160671033758,0.285160671033758
"PG3","~~","PG3",2,2,"",1.31885444460479,0.281213108198498,4.68987542242825,2.73371434000858e-06,0.767686880555173,1.87002200865442,1.31885444460479,0.325763915353136,0.325763915353136
"PG4","~~","PG4",2,2,"",0.875659222007329,0.175105914466733,5.00074040716478,5.71105658542237e-07,0.532457936172582,1.21886050784208,0.875659222007329,0.300864826340036,0.300864826340036
"PG5","~~","PG5",2,2,"",0.851791458994548,0.179216720815067,4.75285707226787,2.00562132524063e-06,0.500533140769647,1.20304977721945,0.851791458994548,0.275618498574797,0.275618498574797
"SE1","~~","SE1",2,2,"",1.21715254452258,0.278371082060519,4.37241014947797,1.22882395070523e-05,0.671555249346516,1.76274983969864,1.21715254452258,0.372188708534975,0.372188708534975
"SE2","~~","SE2",2,2,"",0.694308517839948,0.160076126051789,4.3373645712498,1.44201329892457e-05,0.380565075993747,1.00805195968615,0.694308517839948,0.233072297378271,0.233072297378271
"SE3","~~","SE3",2,2,"",0.894838252109518,0.199665997428442,4.48167571661878,7.40592187642442e-06,0.503500088212504,1.28617641600653,0.894838252109518,0.283583930271574,0.283583930271574
"MHWdacad","~~","MHWdacad",2,2,"",1.17288110047337,0.187966163859779,6.23985230314284,4.37984315482254e-10,0.804474188996047,1.54128801195069,1.17288110047337,0.31255508498556,0.31255508498556
"MHWdlonely","~~","MHWdlonely",2,2,"",0.929483942065916,0.155465565839826,5.97871263031682,2.24907914514461e-09,0.624777032183717,1.23419085194811,0.929483942065916,0.317201087436143,0.317201087436143
"MHWdmental","~~","MHWdmental",2,2,"",0.853831061342329,0.125202759049957,6.81958662749309,9.13025210991236e-12,0.608438162839366,1.09922395984529,0.853831061342329,0.30235910557605,0.30235910557605
"MHWdpeers","~~","MHWdpeers",2,2,"",1.1094053542951,0.180189156272233,6.15689299648528,7.41859462749517e-10,0.756241097596868,1.46256961099334,1.1094053542951,0.33301753883532,0.33301753883532
"MHWdexhaust","~~","MHWdexhaust",2,2,"",0.99032582229939,0.152998127693221,6.47279700236009,9.62052659758683e-11,0.690455002318616,1.29019664228016,0.99032582229939,0.323765636373976,0.323765636373976
"QIstudent","~~","QIstudent",2,2,"",0.932371540814001,0.135197265052846,6.89637871335308,5.33439958871895e-12,0.667389770502108,1.19735331112589,0.932371540814001,0.369433629967534,0.369433629967534
"QIfaculty","~~","QIfaculty",2,2,"",0.946491799791042,0.142393732248913,6.647004645798,2.99118507740559e-11,0.667405212958932,1.22557838662315,0.946491799791042,0.376449766929654,0.376449766929654
"QIadvisor","~~","QIadvisor",2,2,"",2.03947147463034,0.374283103733206,5.44900759421964,5.06516508735899e-08,1.30589007129138,2.77305287796929,2.03947147463034,0.410655468881441,0.410655468881441
"QIstaff","~~","QIstaff",2,2,"",1.11479315279359,0.173811512484868,6.41380502854,1.419317996465e-10,0.774128848224812,1.45545745736236,1.11479315279359,0.3954753364732,0.3954753364732
"Belong","~~","Belong",2,2,"",0.774598072926935,0.204382411576678,3.7899448731983,0.000150680721467733,0.374015907163204,1.17518023869067,0.200909322348163,0.200909322348163,0.200909322348163
"Gains","~~","Gains",2,2,"",0.919261160134659,0.22568085067415,4.07327940048373,4.6355757967298e-05,0.476934820812964,1.36158749945635,0.213127206247446,0.213127206247446,0.213127206247446
"SuppEnv","~~","SuppEnv",2,2,"",0.971216057759686,0.262886374281142,3.69443285303568,0.000220378118212627,0.45596823214233,1.48646388337704,0.22169495016924,0.22169495016924,0.22169495016924
"DevAdj","~~","DevAdj",2,2,"",1.01257988474549,0.139320420207757,7.26799332958883,3.64819285891826e-13,0.739516878827303,1.28564289066369,0.672086496536903,0.672086496536903,0.672086496536903
"M1","~~","M1",2,2,"",1.08061458441386,0.143669189837076,7.52154714340146,5.41788836017076e-14,0.799028146645146,1.36220102218258,0.871153426000068,0.871153426000068,0.871153426000068
"M2","~~","M2",2,2,"",0.854667444065878,0.108172791974066,7.90094651777854,2.66453525910038e-15,0.642652667689565,1.06668222044219,0.884383513212933,0.884383513212933,0.884383513212933
"X","~~","X",2,2,"",0.247776020559456,0,NA,NA,0.247776020559456,0.247776020559456,0.247776020559456,1,0.247776020559456
"X","~~","XZ_c",2,2,"",0.161650904418305,0,NA,NA,0.161650904418305,0.161650904418305,0.161650904418305,0.472926981523272,0.161650904418305
"X","~~","Zplus10_c",2,2,"",0.281970940001975,0,NA,NA,0.281970940001975,0.281970940001975,0.281970940001975,0.683457401913486,0.281970940001975
"X","~~","cohort",2,2,"",0.00820675870097627,0,NA,NA,0.00820675870097627,0.00820675870097627,0.00820675870097627,0.032946902508138,0.00820675870097627
"X","~~","bchsgrade",2,2,"",0.131050523271877,0,NA,NA,0.131050523271877,0.131050523271877,0.131050523271877,0.254639467430865,0.131050523271877
"X","~~","bcsmath",2,2,"",0.105982209586868,0,NA,NA,0.105982209586868,0.105982209586868,0.105982209586868,0.200503578248507,0.105982209586868
"X","~~","bparented",2,2,"",0.0418820759544428,0,NA,NA,0.0418820759544428,0.0418820759544428,0.0418820759544428,0.0835473236664978,0.0418820759544428
"X","~~","firstgen",2,2,"",-0.00580980308172163,0,NA,NA,-0.00580980308172163,-0.00580980308172163,-0.00580980308172163,-0.0241431033620176,-0.00580980308172163
"X","~~","bchwork",2,2,"",0.0189778228522058,0,NA,NA,0.0189778228522058,0.0189778228522058,0.0189778228522058,0.038293565460831,0.0189778228522058
"X","~~","bcnonacad",2,2,"",-0.0379841158277507,0,NA,NA,-0.0379841158277507,-0.0379841158277507,-0.0379841158277507,-0.0756399650714077,-0.0379841158277507
"X","~~","bcscourses",2,2,"",0.0711485401916239,0,NA,NA,0.0711485401916239,0.0711485401916239,0.0711485401916239,0.135058457521063,0.0711485401916239
"X","~~","bchstudy",2,2,"",0.0419036920049888,0,NA,NA,0.0419036920049888,0.0419036920049888,0.0419036920049888,0.0804412706137324,0.0419036920049888
"X","~~","bdegexp",2,2,"",0.0632042799946644,0,NA,NA,0.0632042799946644,0.0632042799946644,0.0632042799946644,0.119881546518332,0.0632042799946644
"XZ_c","~~","XZ_c",2,2,"",0.471529446993729,0,NA,NA,0.471529446993729,0.471529446993729,0.471529446993729,1,0.471529446993729
"XZ_c","~~","Zplus10_c",2,2,"",0.550027126179263,0,NA,NA,0.550027126179263,0.550027126179263,0.550027126179263,0.966421169731436,0.550027126179263
"XZ_c","~~","cohort",2,2,"",0.000509982098338306,0,NA,NA,0.000509982098338306,0.000509982098338306,0.000509982098338306,0.00148413389961418,0.000509982098338306
"XZ_c","~~","bchsgrade",2,2,"",0.16513407656882,0,NA,NA,0.16513407656882,0.16513407656882,0.16513407656882,0.232594203342048,0.16513407656882
"XZ_c","~~","bcsmath",2,2,"",0.111664071236171,0,NA,NA,0.111664071236171,0.111664071236171,0.111664071236171,0.153136191825179,0.111664071236171
"XZ_c","~~","bparented",2,2,"",0.0617008012605895,0,NA,NA,0.0617008012605895,0.0617008012605895,0.0617008012605895,0.0892216752146208,0.0617008012605895
"XZ_c","~~","firstgen",2,2,"",-0.00890929019362357,0,NA,NA,-0.00890929019362357,-0.00890929019362357,-0.00890929019362357,-0.0268379916308204,-0.00890929019362357
"XZ_c","~~","bchwork",2,2,"",-0.00568913680950797,0,NA,NA,-0.00568913680950797,-0.00568913680950797,-0.00568913680950797,-0.00832148856974729,-0.00568913680950797
"XZ_c","~~","bcnonacad",2,2,"",-0.0693270457834631,0,NA,NA,-0.0693270457834631,-0.0693270457834631,-0.0693270457834631,-0.100075373384278,-0.0693270457834631
"XZ_c","~~","bcscourses",2,2,"",0.0707289049226274,0,NA,NA,0.0707289049226274,0.0707289049226274,0.0707289049226274,0.0973257933894489,0.0707289049226274
"XZ_c","~~","bchstudy",2,2,"",0.0859040234048477,0,NA,NA,0.0859040234048477,0.0859040234048477,0.0859040234048477,0.119540581705544,0.0859040234048477
"XZ_c","~~","bdegexp",2,2,"",0.0472831461792275,0,NA,NA,0.0472831461792275,0.0472831461792275,0.0472831461792275,0.06501108915061,0.0472831461792275
"Zplus10_c","~~","Zplus10_c",2,2,"",0.686952214644219,0,NA,NA,0.686952214644219,0.686952214644219,0.686952214644219,1,0.686952214644219
"Zplus10_c","~~","cohort",2,2,"",0.00449518412353244,0,NA,NA,0.00449518412353244,0.00449518412353244,0.00449518412353244,0.0108381906081204,0.00449518412353244
"Zplus10_c","~~","bchsgrade",2,2,"",0.228772210669643,0,NA,NA,0.228772210669643,0.228772210669643,0.228772210669643,0.266966396604766,0.228772210669643
"Zplus10_c","~~","bcsmath",2,2,"",0.163129032211554,0,NA,NA,0.163129032211554,0.163129032211554,0.163129032211554,0.185347524658753,0.163129032211554
"Zplus10_c","~~","bparented",2,2,"",0.0820387373440669,0,NA,NA,0.0820387373440669,0.0820387373440669,0.0820387373440669,0.0982855523468605,0.0820387373440669
"Zplus10_c","~~","firstgen",2,2,"",-0.0117305305701076,0,NA,NA,-0.0117305305701076,-0.0117305305701076,-0.0117305305701076,-0.0292762676924416,-0.0117305305701076
"Zplus10_c","~~","bchwork",2,2,"",0.00352649396752316,0,NA,NA,0.00352649396752316,0.00352649396752316,0.00352649396752316,0.00427355142633763,0.00352649396752316
"Zplus10_c","~~","bcnonacad",2,2,"",-0.0877721324294189,0,NA,NA,-0.0877721324294189,-0.0877721324294189,-0.0877721324294189,-0.104971721741753,-0.0877721324294189
"Zplus10_c","~~","bcscourses",2,2,"",0.10527863603968,0,NA,NA,0.10527863603968,0.10527863603968,0.10527863603968,0.120022429679032,0.10527863603968
"Zplus10_c","~~","bchstudy",2,2,"",0.10625245624247,0,NA,NA,0.10625245624247,0.10625245624247,0.10625245624247,0.122498842251518,0.10625245624247
"Zplus10_c","~~","bdegexp",2,2,"",0.0779751445446363,0,NA,NA,0.0779751445446363,0.0779751445446363,0.0779751445446363,0.0888236079373031,0.0779751445446363
"cohort","~~","cohort",2,2,"",0.250411848044545,0,NA,NA,0.250411848044545,0.250411848044545,0.250411848044545,1,0.250411848044545
"cohort","~~","bchsgrade",2,2,"",-0.0154383678664175,0,NA,NA,-0.0154383678664175,-0.0154383678664175,-0.0154383678664175,-0.0298394313944983,-0.0154383678664175
"cohort","~~","bcsmath",2,2,"",0.000409212688849418,0,NA,NA,0.000409212688849418,0.000409212688849418,0.000409212688849418,0.000770088166383173,0.000409212688849418
"cohort","~~","bparented",2,2,"",0.0126779570344345,0,NA,NA,0.0126779570344345,0.0126779570344345,0.0126779570344345,0.0251568243860583,0.0126779570344345
"cohort","~~","firstgen",2,2,"",0.0155403995475163,0,NA,NA,0.0155403995475163,0.0155403995475163,0.0155403995475163,0.0642385991415606,0.0155403995475163
"cohort","~~","bchwork",2,2,"",-0.00687094628921995,0,NA,NA,-0.00687094628921995,-0.00687094628921995,-0.00687094628921995,-0.0137910765831395,-0.00687094628921995
"cohort","~~","bcnonacad",2,2,"",0.0296276690095057,0,NA,NA,0.0296276690095057,0.0296276690095057,0.0296276690095057,0.0586879557740767,0.0296276690095057
"cohort","~~","bcscourses",2,2,"",-0.00841342416352227,0,NA,NA,-0.00841342416352227,-0.00841342416352227,-0.00841342416352227,-0.0158865932485648,-0.00841342416352227
"cohort","~~","bchstudy",2,2,"",-0.0276437818903282,0,NA,NA,-0.0276437818903282,-0.0276437818903282,-0.0276437818903282,-0.0527869161282652,-0.0276437818903282
"cohort","~~","bdegexp",2,2,"",-0.0153578077503257,0,NA,NA,-0.0153578077503257,-0.0153578077503257,-0.0153578077503257,-0.0289759227712196,-0.0153578077503257
"bchsgrade","~~","bchsgrade",2,2,"",1.06897318350097,0,NA,NA,1.06897318350097,1.06897318350097,1.06897318350097,1,1.06897318350097
"bchsgrade","~~","bcsmath",2,2,"",0.0449693177794934,0,NA,NA,0.0449693177794934,0.0449693177794934,0.0449693177794934,0.040959221016673,0.0449693177794934
"bchsgrade","~~","bparented",2,2,"",-0.0191690167191174,0,NA,NA,-0.0191690167191174,-0.0191690167191174,-0.0191690167191174,-0.0184098567847954,-0.0191690167191174
"bchsgrade","~~","firstgen",2,2,"",0.00709393202318062,0,NA,NA,0.00709393202318062,0.00709393202318062,0.00709393202318062,0.0141926971340706,0.00709393202318062
"bchsgrade","~~","bchwork",2,2,"",-0.0425401644770232,0,NA,NA,-0.0425401644770232,-0.0425401644770232,-0.0425401644770232,-0.0413261371476017,-0.0425401644770232
"bchsgrade","~~","bcnonacad",2,2,"",-0.0268541496869582,0,NA,NA,-0.0268541496869582,-0.0268541496869582,-0.0268541496869582,-0.025745832232986,-0.0268541496869582
"bchsgrade","~~","bcscourses",2,2,"",0.352617447391818,0,NA,NA,0.352617447391818,0.352617447391818,0.352617447391818,0.322259567892201,0.352617447391818
"bchsgrade","~~","bchstudy",2,2,"",0.224257210480621,0,NA,NA,0.224257210480621,0.224257210480621,0.224257210480621,0.207261806964367,0.224257210480621
"bchsgrade","~~","bdegexp",2,2,"",0.277549131775218,0,NA,NA,0.277549131775218,0.277549131775218,0.277549131775218,0.253449800203996,0.277549131775218
"bcsmath","~~","bcsmath",2,2,"",1.12761906674704,0,NA,NA,1.12761906674704,1.12761906674704,1.12761906674704,1,1.12761906674704
"bcsmath","~~","bparented",2,2,"",-0.0158360285291845,0,NA,NA,-0.0158360285291845,-0.0158360285291845,-0.0158360285291845,-0.0148080901351926,-0.0158360285291845
"bcsmath","~~","firstgen",2,2,"",0.0172952551550239,0,NA,NA,0.0172952551550239,0.0172952551550239,0.0172952551550239,0.0336904712720391,0.0172952551550239
"bcsmath","~~","bchwork",2,2,"",0.00983097228476443,0,NA,NA,0.00983097228476443,0.00983097228476443,0.00983097228476443,0.00929874460178245,0.00983097228476443
"bcsmath","~~","bcnonacad",2,2,"",-0.0711614258714933,0,NA,NA,-0.0711614258714933,-0.0711614258714933,-0.0711614258714933,-0.0664266530847551,-0.0711614258714933
"bcsmath","~~","bcscourses",2,2,"",0.218516788763869,0,NA,NA,0.218516788763869,0.218516788763869,0.218516788763869,0.194441531361565,0.218516788763869
"bcsmath","~~","bchstudy",2,2,"",0.103989392240439,0,NA,NA,0.103989392240439,0.103989392240439,0.103989392240439,0.0935759197328609,0.103989392240439
"bcsmath","~~","bdegexp",2,2,"",-0.0306756970031068,0,NA,NA,-0.0306756970031068,-0.0306756970031068,-0.0306756970031068,-0.0272739926683773,-0.0306756970031068
"bparented","~~","bparented",2,2,"",1.01421969957956,0,NA,NA,1.01421969957956,1.01421969957956,1.01421969957956,1,1.01421969957956
"bparented","~~","firstgen",2,2,"",0.0251110926830034,0,NA,NA,0.0251110926830034,0.0251110926830034,0.0251110926830034,0.0515775736661464,0.0251110926830034
"bparented","~~","bchwork",2,2,"",-0.02903808730428,0,NA,NA,-0.02903808730428,-0.02903808730428,-0.02903808730428,-0.0289608323085253,-0.02903808730428
"bparented","~~","bcnonacad",2,2,"",0.0538672274963672,0,NA,NA,0.0538672274963672,0.0538672274963672,0.0538672274963672,0.0530197331128374,0.0538672274963672
"bparented","~~","bcscourses",2,2,"",0.0170566678364777,0,NA,NA,0.0170566678364777,0.0170566678364777,0.0170566678364777,0.0160034493479635,0.0170566678364777
"bparented","~~","bchstudy",2,2,"",-0.0426109313955492,0,NA,NA,-0.0426109313955492,-0.0426109313955492,-0.0426109313955492,-0.0404307014345666,-0.0426109313955492
"bparented","~~","bdegexp",2,2,"",0.18356864529693,0,NA,NA,0.18356864529693,0.18356864529693,0.18356864529693,0.172094886964662,0.18356864529693
"firstgen","~~","firstgen",2,2,"",0.233710037011409,0,NA,NA,0.233710037011409,0.233710037011409,0.233710037011409,1,0.233710037011409
"firstgen","~~","bchwork",2,2,"",-0.00896201680566204,0,NA,NA,-0.00896201680566204,-0.00896201680566204,-0.00896201680566204,-0.0186198477295408,-0.00896201680566204
"firstgen","~~","bcnonacad",2,2,"",-0.00271580440732208,0,NA,NA,-0.00271580440732208,-0.00271580440732208,-0.00271580440732208,-0.00556850663558573,-0.00271580440732208
"firstgen","~~","bcscourses",2,2,"",0.00623487398029837,0,NA,NA,0.00623487398029837,0.00623487398029837,0.00623487398029837,0.0121863718612257,0.00623487398029837
"firstgen","~~","bchstudy",2,2,"",0.0180233821924227,0,NA,NA,0.0180233821924227,0.0180233821924227,0.0180233821924227,0.0356249185259367,0.0180233821924227
"firstgen","~~","bdegexp",2,2,"",-0.0094047650774622,0,NA,NA,-0.0094047650774622,-0.0094047650774622,-0.0094047650774622,-0.0183672761239908,-0.0094047650774622
"bchwork","~~","bchwork",2,2,"",0.991247017552049,0,NA,NA,0.991247017552049,0.991247017552049,0.991247017552049,1,0.991247017552049
"bchwork","~~","bcnonacad",2,2,"",0.05029608185267,0,NA,NA,0.05029608185267,0.05029608185267,0.05029608185267,0.0500751365378195,0.05029608185267
"bchwork","~~","bcscourses",2,2,"",0.00715543970052935,0,NA,NA,0.00715543970052935,0.00715543970052935,0.00715543970052935,0.00679095430007665,0.00715543970052935
"bchwork","~~","bchstudy",2,2,"",-0.00631393798241903,0,NA,NA,-0.00631393798241903,-0.00631393798241903,-0.00631393798241903,-0.00605990247192667,-0.00631393798241903
"bchwork","~~","bdegexp",2,2,"",0.0282215816987878,0,NA,NA,0.0282215816987878,0.0282215816987878,0.0282215816987878,0.0267624512367931,0.0282215816987878
"bcnonacad","~~","bcnonacad",2,2,"",1.01775238864099,0,NA,NA,1.01775238864099,1.01775238864099,1.01775238864099,1,1.01775238864099
"bcnonacad","~~","bcscourses",2,2,"",-0.023610639695517,0,NA,NA,-0.023610639695517,-0.023610639695517,-0.023610639695517,-0.0221142450173495,-0.023610639695517
"bcnonacad","~~","bchstudy",2,2,"",-0.0862230141609203,0,NA,NA,-0.0862230141609203,-0.0862230141609203,-0.0862230141609203,-0.0816692195284858,-0.0862230141609203
"bcnonacad","~~","bdegexp",2,2,"",-0.0572647901019572,0,NA,NA,-0.0572647901019572,-0.0572647901019572,-0.0572647901019572,-0.0535922626705311,-0.0572647901019572
"bcscourses","~~","bcscourses",2,2,"",1.12002867875227,0,NA,NA,1.12002867875227,1.12002867875227,1.12002867875227,1,1.12002867875227
"bcscourses","~~","bchstudy",2,2,"",0.0623641403147352,0,NA,NA,0.0623641403147352,0.0623641403147352,0.0623641403147352,0.0563088474543608,0.0623641403147352
"bcscourses","~~","bdegexp",2,2,"",0.123543194429897,0,NA,NA,0.123543194429897,0.123543194429897,0.123543194429897,0.11021475521261,0.123543194429897
"bchstudy","~~","bchstudy",2,2,"",1.09518493355584,0,NA,NA,1.09518493355584,1.09518493355584,1.09518493355584,1,1.09518493355584
"bchstudy","~~","bdegexp",2,2,"",0.084267311653765,0,NA,NA,0.084267311653765,0.084267311653765,0.084267311653765,0.0760240311286715,0.084267311653765
"bdegexp","~~","bdegexp",2,2,"",1.1218351134071,0,NA,NA,1.1218351134071,1.1218351134071,1.1218351134071,1,1.1218351134071
"SB1","~*~","SB1",2,2,"",0.537110095302981,0,NA,NA,0.537110095302981,0.537110095302981,0.537110095302981,1,1
"SB2","~*~","SB2",2,2,"",0.596973633804323,0,NA,NA,0.596973633804323,0.596973633804323,0.596973633804323,1,1
"SB3","~*~","SB3",2,2,"",0.617129677933631,0,NA,NA,0.617129677933631,0.617129677933631,0.617129677933631,1,1
"PG1","~*~","PG1",2,2,"",0.571046286303091,0,NA,NA,0.571046286303091,0.571046286303091,0.571046286303091,1,1
"PG2","~*~","PG2",2,2,"",0.581980146946263,0,NA,NA,0.581980146946263,0.581980146946263,0.581980146946263,1,1
"PG3","~*~","PG3",2,2,"",0.509815152472025,0,NA,NA,0.509815152472025,0.509815152472025,0.509815152472025,1,1
"PG4","~*~","PG4",2,2,"",0.601862441049739,0,NA,NA,0.601862441049739,0.601862441049739,0.601862441049739,1,1
"PG5","~*~","PG5",2,2,"",0.584645654462014,0,NA,NA,0.584645654462014,0.584645654462014,0.584645654462014,1,1
"SE1","~*~","SE1",2,2,"",0.566075476285916,0,NA,NA,0.566075476285916,0.566075476285916,0.566075476285916,1,1
"SE2","~*~","SE2",2,2,"",0.596283418179043,0,NA,NA,0.596283418179043,0.596283418179043,0.596283418179043,1,1
"SE3","~*~","SE3",2,2,"",0.578239210702375,0,NA,NA,0.578239210702375,0.578239210702375,0.578239210702375,1,1
"MHWdacad","~*~","MHWdacad",2,2,"",0.540724195686169,0,NA,NA,0.540724195686169,0.540724195686169,0.540724195686169,1,1
"MHWdlonely","~*~","MHWdlonely",2,2,"",0.611706825205023,0,NA,NA,0.611706825205023,0.611706825205023,0.611706825205023,1,1
"MHWdmental","~*~","MHWdmental",2,2,"",0.623775457225077,0,NA,NA,0.623775457225077,0.623775457225077,0.623775457225077,1,1
"MHWdpeers","~*~","MHWdpeers",2,2,"",0.573060789255023,0,NA,NA,0.573060789255023,0.573060789255023,0.573060789255023,1,1
"MHWdexhaust","~*~","MHWdexhaust",2,2,"",0.598441869985208,0,NA,NA,0.598441869985208,0.598441869985208,0.598441869985208,1,1
"QIstudent","~*~","QIstudent",2,2,"",0.639123588458594,0,NA,NA,0.639123588458594,0.639123588458594,0.639123588458594,1,1
"QIfaculty","~*~","QIfaculty",2,2,"",0.640223405489081,0,NA,NA,0.640223405489081,0.640223405489081,0.640223405489081,1,1
"QIadvisor","~*~","QIadvisor",2,2,"",0.455148099453058,0,NA,NA,0.455148099453058,0.455148099453058,0.455148099453058,1,1
"QIstaff","~*~","QIstaff",2,2,"",0.604361288517918,0,NA,NA,0.604361288517918,0.604361288517918,0.604361288517918,1,1
"SB1","~1","",2,2,"",0.291226184499855,0.160146893915954,1.81849411736135,0.0689886450172015,-0.0226559598113713,0.605108328811082,0.291226184499855,0.152401865330665,0.152401865330665
"SB2","~1","",2,2,"",-0.0768447212130858,0.144644922787883,-0.531264559667788,0.595235460731547,-0.360343560423913,0.206654117997741,-0.0768447212130858,-0.0446413724955727,-0.0446413724955727
"SB3","~1","",2,2,"",0.0655160397753502,0.140929666820177,0.464884656677344,0.642014058773039,-0.210701031545425,0.341733111096126,0.0655160397753502,0.0392947787816538,0.0392947787816538
"PG1","~1","",2,2,"",-0.654354485266133,0.153690334980663,-4.25761636441524,2.06618119127366e-05,-0.955582006600129,-0.353126963932136,-0.654354485266133,-0.364410470749518,-0.364410470749518
"PG2","~1","",2,2,"",-0.217561995543515,0.147760192890303,-1.47239923884664,0.140913098596098,-0.5071666519572,0.0720426608701706,-0.217561995543515,-0.123238715297123,-0.123238715297123
"PG3","~1","",2,2,"",0.167423910531341,0.161957913149333,1.03374949254235,0.301253289065306,-0.150007766252617,0.484855587315299,0.167423910531341,0.0832090446927881,0.0832090446927881
"PG4","~1","",2,2,"",-0.362507324555499,0.14098800889668,-2.57119259568488,0.0101348946713633,-0.638838744245005,-0.0861759048659926,-0.362507324555499,-0.21248825603081,-0.21248825603081
"PG5","~1","",2,2,"",-0.173652969231111,0.146645948847754,-1.18416479006451,0.236347836997367,-0.46107374745141,0.113767808989189,-0.173652969231111,-0.0987801666074163,-0.0987801666074163
"SE1","~1","",2,2,"",-0.341349468622374,0.147555031256538,-2.31337058259238,0.0207022730381965,-0.63055201562287,-0.052146921621878,-0.341349468622374,-0.188759284358163,-0.188759284358163
"SE2","~1","",2,2,"",-0.27372005701342,0.146844860387859,-1.86400842556183,0.0623205211370224,-0.561530694688437,0.0140905806615964,-0.27372005701342,-0.158589965143301,-0.158589965143301
"SE3","~1","",2,2,"",-0.175455870997303,0.147530028545158,-1.1892892093056,0.23432588009094,-0.464609413583979,0.113697671589373,-0.175455870997303,-0.0987725902658387,-0.0987725902658387
"MHWdacad","~1","",2,2,"",-0.139706996569501,0.128739237939141,-1.08519359603127,0.277835919955022,-0.39203126632735,0.112617273188347,-0.139706996569501,-0.0721197888575263,-0.0721197888575263
